Time (ps)	Potential	Kinetic	Total
4600.000000	-237769.609375	37696.539062	-200073.062500
4610.000000	-237840.953125	37266.937500	-200574.015625
4620.000000	-237082.953125	37807.363281	-199275.593750
4630.000000	-236619.750000	37605.710938	-199014.031250
4640.000000	-237625.250000	37376.335938	-200248.906250
4650.000000	-237393.281250	37102.199219	-200291.078125
4660.000000	-237619.281250	37181.886719	-200437.390625
4670.000000	-236524.484375	37812.847656	-198711.640625
4680.000000	-237686.265625	37592.031250	-200094.234375
4690.000000	-237125.671875	37792.789062	-199332.875000
4700.000000	-236963.515625	37637.898438	-199325.625000
4710.000000	-237411.062500	37756.421875	-199654.640625
4720.000000	-236952.953125	36989.234375	-199963.718750
4730.000000	-236058.156250	37317.429688	-198740.718750
4740.000000	-236749.359375	37530.328125	-199219.031250
4750.000000	-237052.375000	37118.453125	-199933.921875
4760.000000	-237052.546875	37499.445312	-199553.093750
4770.000000	-236670.703125	37755.933594	-198914.765625
4780.000000	-237495.875000	37295.488281	-200200.390625
4790.000000	-237360.609375	37690.554688	-199670.062500
4800.000000	-236264.984375	37606.359375	-198658.625000
4810.000000	-237968.656250	37380.433594	-200588.218750
4820.000000	-237277.687500	37283.621094	-199994.062500
4830.000000	-236615.906250	37604.917969	-199010.984375
4840.000000	-236919.140625	37408.746094	-199510.390625
4850.000000	-237730.250000	37622.335938	-200107.906250
4860.000000	-237049.234375	37185.171875	-199864.062500
4870.000000	-236952.640625	37177.210938	-199775.437500
4880.000000	-237040.125000	37480.007812	-199560.125000
4890.000000	-236522.312500	37657.503906	-198864.812500
4900.000000	-237748.531250	37285.164062	-200463.375000
4910.000000	-236309.828125	37514.777344	-198795.046875
4920.000000	-237222.531250	38200.230469	-199022.296875
4930.000000	-237030.781250	37840.535156	-199190.250000
4940.000000	-237291.968750	37157.531250	-200134.437500
4950.000000	-236741.390625	37674.234375	-199067.156250
4960.000000	-236625.265625	37214.347656	-199410.921875
4970.000000	-236353.953125	38065.585938	-198288.375000
4980.000000	-237293.640625	37370.011719	-199923.625000
4990.000000	-237131.468750	37190.601562	-199940.875000
5000.000000	-236492.125000	38091.640625	-198400.484375
