# Time(ps) Density(g/cm³) Box_X(nm) Box_Y(nm) Box_Z(nm)
1.020000000000000000e+03	1.007306925448791191e+00	5.466356658935546875e+01	5.466356658935546875e+01	5.466356658935546875e+01
1.030000000000000000e+03	1.007618258118670562e+00	5.465793609619140625e+01	5.465793609619140625e+01	5.465793609619140625e+01
1.040000000000000000e+03	1.001118617517529064e+00	5.477596664428710938e+01	5.477596664428710938e+01	5.477596664428710938e+01
1.050000000000000000e+03	1.003551165600900186e+00	5.473167419433593750e+01	5.473167419433593750e+01	5.473167419433593750e+01
1.060000000000000000e+03	1.010990916577098497e+00	5.459708786010742188e+01	5.459708786010742188e+01	5.459708786010742188e+01
1.070000000000000000e+03	1.004665757120858594e+00	5.471142578125000000e+01	5.471142578125000000e+01	5.471142578125000000e+01
1.080000000000000000e+03	1.007020149225938521e+00	5.466875457763671875e+01	5.466875457763671875e+01	5.466875457763671875e+01
1.090000000000000000e+03	1.001772725355466021e+00	5.476404190063476562e+01	5.476404190063476562e+01	5.476404190063476562e+01
1.100000000000000000e+03	1.001734034173983323e+00	5.476474761962890625e+01	5.476474761962890625e+01	5.476474761962890625e+01
1.110000000000000000e+03	1.001367950107911131e+00	5.477141952514648438e+01	5.477141952514648438e+01	5.477141952514648438e+01
1.120000000000000000e+03	9.974591343508606434e-01	5.484287261962890625e+01	5.484287261962890625e+01	5.484287261962890625e+01
1.130000000000000000e+03	1.009595316208580673e+00	5.462223434448242188e+01	5.462223434448242188e+01	5.462223434448242188e+01
1.140000000000000000e+03	1.003292810589522244e+00	5.473637008666992188e+01	5.473637008666992188e+01	5.473637008666992188e+01
1.150000000000000000e+03	1.010586515048720768e+00	5.460437011718750000e+01	5.460437011718750000e+01	5.460437011718750000e+01
1.160000000000000000e+03	1.001656184376325864e+00	5.476616668701171875e+01	5.476616668701171875e+01	5.476616668701171875e+01
1.170000000000000000e+03	1.003048537950476771e+00	5.474081420898437500e+01	5.474081420898437500e+01	5.474081420898437500e+01
1.180000000000000000e+03	1.003739996135825097e+00	5.472824096679687500e+01	5.472824096679687500e+01	5.472824096679687500e+01
1.190000000000000000e+03	1.003142085284997931e+00	5.473911285400390625e+01	5.473911285400390625e+01	5.473911285400390625e+01
1.200000000000000000e+03	1.005442194137899925e+00	5.469733810424804688e+01	5.469733810424804688e+01	5.469733810424804688e+01
1.210000000000000000e+03	1.005650080608343044e+00	5.469356918334960938e+01	5.469356918334960938e+01	5.469356918334960938e+01
1.220000000000000000e+03	1.003118195134088841e+00	5.473954772949218750e+01	5.473954772949218750e+01	5.473954772949218750e+01
1.230000000000000000e+03	1.005602158274454760e+00	5.469443893432617188e+01	5.469443893432617188e+01	5.469443893432617188e+01
1.240000000000000000e+03	1.001399661089560578e+00	5.477084350585937500e+01	5.477084350585937500e+01	5.477084350585937500e+01
1.250000000000000000e+03	1.002700015178429771e+00	5.474715423583984375e+01	5.474715423583984375e+01	5.474715423583984375e+01
1.260000000000000000e+03	1.004102933867075720e+00	5.472164535522460938e+01	5.472164535522460938e+01	5.472164535522460938e+01
1.270000000000000000e+03	1.013717014323510135e+00	5.454810333251953125e+01	5.454810333251953125e+01	5.454810333251953125e+01
1.280000000000000000e+03	1.007262217301849949e+00	5.466437530517578125e+01	5.466437530517578125e+01	5.466437530517578125e+01
1.290000000000000000e+03	1.005277578324285770e+00	5.470032501220703125e+01	5.470032501220703125e+01	5.470032501220703125e+01
1.300000000000000000e+03	1.002769051010867551e+00	5.474589920043945312e+01	5.474589920043945312e+01	5.474589920043945312e+01
1.310000000000000000e+03	1.003205160751269753e+00	5.473796463012695312e+01	5.473796463012695312e+01	5.473796463012695312e+01
1.320000000000000000e+03	1.004042043081658342e+00	5.472275161743164062e+01	5.472275161743164062e+01	5.472275161743164062e+01
1.330000000000000000e+03	1.007704559274584577e+00	5.465637588500976562e+01	5.465637588500976562e+01	5.465637588500976562e+01
1.340000000000000000e+03	1.006647978712685187e+00	5.467549133300781250e+01	5.467549133300781250e+01	5.467549133300781250e+01
1.350000000000000000e+03	1.004010355987783765e+00	5.472332763671875000e+01	5.472332763671875000e+01	5.472332763671875000e+01
1.360000000000000000e+03	1.001878426599811966e+00	5.476211547851562500e+01	5.476211547851562500e+01	5.476211547851562500e+01
1.370000000000000000e+03	1.002866939680727043e+00	5.474411773681640625e+01	5.474411773681640625e+01	5.474411773681640625e+01
